id,Cats,Dogs,No data,None
5121945174,1,1,0,0
5121944703,0,0,1,0
5121943406,1,1,0,0
5121942467,0,0,1,0
5121941981,0,0,1,0
5121941574,1,1,0,0
5121941473,0,0,1,0
5121941306,1,1,0,0
5121941284,1,1,0,0
5121941117,0,0,1,0
5121940927,0,0,1,0
5121940778,1,1,0,0
5121940669,0,0,1,0
5121940290,0,0,1,0
5121940265,0,0,1,0
5121940224,0,0,1,0
5121940184,1,1,0,0
5121940101,0,0,1,0
5121939853,0,0,1,0
5121939295,1,1,0,0
5121938278,0,0,1,0
5121938138,0,0,1,0
5121937862,1,1,0,0
5121937630,1,1,0,0
5121937299,0,0,1,0
5121937165,1,1,0,0
5121937051,0,0,0,1
5121937028,0,0,1,0
5121936954,0,0,1,0
5121936726,1,1,0,0
5121936646,1,1,0,0
5121936352,0,0,1,0
5121935541,0,0,1,0
5121934865,0,0,1,0
5121934368,0,0,1,0
5121934344,0,0,1,0
5121934030,0,0,1,0
5121933950,0,0,1,0
5121933441,0,0,1,0
5121933325,1,1,0,0
5121933250,1,1,0,0
5121933017,1,1,0,0
5121932913,0,0,1,0
5121932248,0,0,1,0
5121930789,1,1,0,0
5121930002,0,0,1,0
5121929626,0,0,1,0
5121929478,0,0,1,0
5121928717,0,0,1,0
5121927414,0,0,1,0
5121927404,0,0,0,1
5121927117,1,1,0,0
5121926974,0,0,1,0
5121925815,0,0,1,0
5121924238,0,0,1,0
5121924234,1,1,0,0
5121923920,1,1,0,0
5121923577,1,1,0,0
5121921361,1,1,0,0
5121918488,0,0,1,0
5121918432,0,0,1,0
5121917429,1,1,0,0
5121917249,1,1,0,0
5121916752,1,1,0,0
5121915417,0,0,1,0
5121914742,0,0,1,0
5121913910,1,1,0,0
5121912486,0,0,1,0
5121911872,1,1,0,0
5121906609,1,1,0,0
5121905349,0,0,1,0
5121902176,1,1,0,0
5121900949,1,1,0,0
5121899924,0,0,1,0
5121899610,0,0,1,0
5121898924,0,0,1,0
5121898579,0,0,1,0
5121896782,0,0,1,0
5121896754,0,0,1,0
5121896560,0,0,1,0
5121896411,0,0,1,0
5121895347,1,1,0,0
5121894795,1,1,0,0
5121893046,0,0,1,0
5121892257,1,1,0,0
5121892244,0,0,1,0
5121892018,0,0,0,1
5121892009,0,0,1,0
5121891239,0,0,1,0
5121890594,0,0,1,0
5121890187,1,1,0,0
5121890178,0,0,1,0
5121889848,1,1,0,0
5121889327,1,1,0,0
5121889162,1,1,0,0
5121888330,0,0,1,0
5121814299,0,0,1,0
5121755636,0,0,1,0
5121755606,1,1,0,0
5121754970,1,1,0,0
5121751265,0,0,0,1
5121749896,0,0,0,1
5121749694,0,0,0,1
5121748017,0,0,1,0
5121747620,0,0,1,0
5121745207,0,0,1,0
5121744308,0,0,1,0
5121743572,0,0,1,0
5121743417,1,1,0,0
5121743280,1,1,0,0
5121741627,1,1,0,0
5121741546,0,0,1,0
5121739526,0,0,1,0
5121736992,1,1,0,0
5121736338,0,0,1,0
5121735473,1,1,0,0
5121735359,0,0,1,0
5121734171,1,1,0,0
5121734019,1,1,0,0
5121732899,1,1,0,0
5121732813,0,0,1,0
5121732622,1,0,0,0
5121732375,0,0,1,0
5121732361,1,1,0,0
5121730588,0,0,1,0
5121730384,1,1,0,0
5121729698,0,0,1,0
5121729384,0,0,1,0
5121729041,1,1,0,0
5121727999,0,0,1,0
5121726587,0,0,1,0
5121726510,0,0,1,0
5121726291,0,0,1,0
5121723067,1,1,0,0
5121722378,1,1,0,0
5121721025,1,1,0,0
5121720804,1,1,0,0
5121720483,0,0,1,0
5121718492,1,1,0,0
5121718363,0,0,1,0
5121718171,0,0,1,0
5121717639,0,0,1,0
5121717464,0,0,1,0
5121717393,1,1,0,0
5121715644,0,0,1,0
5121714805,1,1,0,0
5121714101,0,0,1,0
5121714054,1,1,0,0
5121714016,0,0,1,0
5121713129,1,1,0,0
5121712637,0,0,1,0
5121712384,1,1,0,0
5121712273,0,0,1,0
5121712209,0,0,1,0
5121711912,1,1,0,0
5121711907,1,1,0,0
5121711430,1,1,0,0
5121710663,1,1,0,0
5121710114,0,0,1,0
5121710057,0,0,1,0
5121708886,1,1,0,0
5121708789,0,0,0,1
5121708305,0,0,1,0
5121704799,0,0,1,0
5121703718,0,0,1,0
5121703407,0,0,1,0
5121703254,0,0,1,0
5121703249,0,0,1,0
5121702891,1,1,0,0
5121702279,1,1,0,0
5121701878,1,0,0,0
5121695504,0,0,1,0
5121694563,1,1,0,0
5121694037,1,1,0,0
5121693740,1,1,0,0
5121678980,1,1,0,0
5121673423,1,1,0,0
5121671807,1,1,0,0
5121670351,0,0,1,0
5121668833,0,0,1,0
5121664966,0,0,1,0
5121663290,1,1,0,0
5121659866,0,0,1,0
5121659530,1,1,0,0
5121657428,1,1,0,0
5121657361,0,0,1,0
5121653410,1,1,0,0
5121652220,0,0,1,0
5121645271,1,1,0,0
5121645168,0,0,1,0
5121645134,0,0,1,0
5121643989,0,0,1,0
5121642773,0,0,1,0
5121642730,0,0,1,0
5121640667,0,0,1,0
5121639916,0,0,1,0
5121639811,1,1,0,0
5121639332,0,0,1,0
5121638959,1,1,0,0
5121638672,0,0,1,0
5121638550,1,1,0,0
5121638245,1,1,0,0
5121638195,1,1,0,0
5121637633,0,0,1,0
5121637504,1,1,0,0
5121637419,0,0,1,0
5121634287,1,1,0,0
5121634106,0,0,1,0
5121633240,0,0,1,0
5121631423,0,0,1,0
5121628444,1,1,0,0
5121625215,0,0,1,0
5121621691,1,1,0,0
5121619487,1,1,0,0
5121614997,0,0,1,0
5121601385,0,0,1,0
5121596963,0,0,1,0
5121596893,0,0,0,1
5121595868,1,1,0,0
5121595556,0,0,1,0
5121594250,0,0,1,0
5121593018,0,0,0,1
5121592242,1,1,0,0
5121590907,1,0,0,0
5121589925,1,1,0,0
5121587793,0,0,1,0
5121585990,0,0,1,0
5121584635,0,0,1,0
5121582818,0,0,1,0
5121581840,1,0,0,0
5121580775,0,0,1,0
5121580524,0,0,1,0
5121580189,1,1,0,0
5121579784,0,0,0,1
5121579546,1,1,0,0
5121579287,0,0,1,0
5121578881,1,1,0,0
5121578617,0,0,1,0
5121578528,0,0,1,0
5121578031,1,1,0,0
5121577389,0,0,1,0
5121575813,1,1,0,0
5121575219,0,0,1,0
5121575114,0,0,1,0
5121574676,0,0,1,0
5121574606,0,0,1,0
5121574302,1,1,0,0
5121572983,0,0,1,0
5121572462,1,1,0,0
5121572194,0,0,1,0
5121569502,0,0,1,0
5121567241,0,0,1,0
5121567164,0,0,1,0
5121566503,1,1,0,0
5121564574,0,0,1,0
5121559232,1,1,0,0
5121555644,1,1,0,0
5121550380,0,0,1,0
5121545576,0,0,1,0
5121544540,1,1,0,0
5121538393,0,0,1,0
5121534839,1,1,0,0
5121530603,1,1,0,0
5121528126,1,1,0,0
5121527761,0,0,1,0
5121526895,1,1,0,0
5121526320,1,1,0,0
5121523007,0,0,1,0
5121522503,0,0,0,1
5121522437,1,1,0,0
5121520710,1,1,0,0
5121519710,1,1,0,0
5121519317,1,1,0,0
5121517440,0,0,1,0
5121517356,0,0,1,0
5121517066,1,1,0,0
5121516832,1,1,0,0
5121516625,0,0,1,0
5121516446,1,1,0,0
5121516163,1,1,0,0
5121513193,0,0,1,0
5121512905,0,0,1,0
5121512652,0,0,1,0
5121511702,0,0,1,0
5121511528,0,0,1,0
5121505688,0,0,1,0
5121500123,0,0,1,0
5121498141,0,0,1,0
5121498087,0,0,1,0
5121496269,0,0,1,0
5121490305,0,0,1,0
5121489042,1,1,0,0
5121487185,0,0,1,0
5121486151,0,0,0,1
5121485314,0,0,1,0
5121484778,0,0,1,0
5121484768,1,1,0,0
5121483991,0,0,1,0
5121480101,1,0,0,0
5121479125,0,0,1,0
5121478199,0,0,1,0
5121475437,0,0,1,0
5121475221,0,0,1,0
5121474360,0,0,1,0
5121474174,0,0,1,0
5121473165,0,0,1,0
5121471864,0,0,1,0
5121471551,0,0,1,0
5121469570,0,0,1,0
5121469035,0,0,1,0
5121467881,0,0,1,0
5121467768,1,1,0,0
5121467180,0,0,0,1
5121464933,0,0,1,0
5121453644,1,1,0,0
5121453020,1,1,0,0
5121449957,0,0,1,0
5121448283,1,1,0,0
5121447534,0,0,1,0
5121446408,1,1,0,0
5121444494,0,0,1,0
5121443980,1,1,0,0
5121441881,0,0,1,0
5121439826,1,1,0,0
5121438936,1,1,0,0
5121436925,0,0,1,0
5121436727,0,0,1,0
5121435892,0,0,1,0
5121432924,0,0,1,0
5121432778,0,0,1,0
5121432641,0,0,0,1
5121431159,0,0,1,0
5121431146,1,1,0,0
5121430496,0,0,1,0
5121428841,0,0,1,0
5121427934,0,0,0,1
5121426078,1,1,0,0
5121425864,0,0,1,0
5121417056,0,0,1,0
5121415012,0,0,1,0
5121411547,0,0,1,0
5121406227,1,1,0,0
5121402166,0,0,1,0
5121401480,1,1,0,0
5121399661,0,0,1,0
5121398758,1,1,0,0
5121398295,1,1,0,0
5121396305,0,0,1,0
5121391311,0,0,1,0
5121389448,0,0,1,0
5121389123,0,0,1,0
5121388220,0,0,1,0
5121387168,1,1,0,0
5121386780,1,1,0,0
5121384982,0,0,1,0
5121384474,0,0,0,1
5121384241,0,0,1,0
5121376569,0,0,1,0
5121374579,0,0,1,0
5121374247,0,0,1,0
5121374000,0,0,1,0
5121373022,1,1,0,0
5121365427,1,1,0,0
5121357546,0,0,1,0
5121352793,0,0,1,0
5121352111,0,0,1,0
5121351020,1,1,0,0
5121350900,0,0,1,0
5121347649,1,1,0,0
5121344439,0,0,1,0
5121341736,1,1,0,0
5121340377,0,0,1,0
5121338936,1,1,0,0
5121338183,1,0,0,0
5121336668,1,0,0,0
5121336661,1,1,0,0
5121333791,0,0,1,0
5121332591,0,0,1,0
5121332211,1,1,0,0
5121332017,1,1,0,0
5121330338,0,0,1,0
5121330276,1,1,0,0
5121329032,1,1,0,0
5121319026,0,0,1,0
5121312744,0,0,0,1
5121311377,0,0,1,0
5121308786,1,1,0,0
5121307265,1,1,0,0
5121307219,1,1,0,0
5121305911,1,1,0,0
5121304003,0,0,0,1
5121303931,0,0,1,0
5121302716,0,0,1,0
5121301754,0,0,1,0
5121298210,0,0,1,0
5121294377,0,0,0,1
5121290081,1,1,0,0
5121289304,1,1,0,0
5121288670,1,1,0,0
5121280073,1,1,0,0
5121275600,1,1,0,0
5121274921,0,0,1,0
5121274165,0,0,1,0
5121271972,0,0,1,0
5121270189,0,0,1,0
5121269146,0,0,1,0
5121268504,0,0,1,0
5121267557,1,1,0,0
5121265895,0,0,1,0
5121263720,0,0,1,0
5121259465,0,0,1,0
5121255757,1,1,0,0
5121252215,1,1,0,0
5121249242,1,1,0,0
5121249210,0,0,1,0
5121248653,0,0,1,0
5121244385,1,1,0,0
5121230172,0,0,1,0
5121229954,1,1,0,0
5121228586,1,1,0,0
5121228115,0,0,1,0
5121227755,1,1,0,0
5121226591,0,0,1,0
5121221387,0,0,1,0
5121220084,0,0,1,0
5121219654,1,1,0,0
5121219294,0,0,1,0
5121218967,1,1,0,0
5121207193,0,0,1,0
5121202398,1,1,0,0
5121199385,0,0,1,0
5121198879,0,0,1,0
5121195069,1,1,0,0
5121186985,1,1,0,0
5121184438,0,0,1,0
5121181686,0,0,1,0
5121179013,0,0,0,1
5121173531,1,1,0,0
5121162029,0,0,1,0
5121159531,0,0,1,0
5121158448,0,0,1,0
5121155124,0,0,1,0
5121154864,0,0,1,0
5121154649,1,1,0,0
5121153616,1,1,0,0
5121151610,1,1,0,0
5121151424,1,1,0,0
5121150279,0,0,1,0
5121150195,0,0,1,0
5121145472,1,1,0,0
5121134136,0,0,1,0
5121130031,0,0,1,0
5121127813,0,0,1,0
5121125713,0,0,1,0
5121117252,0,0,1,0
5121111316,0,0,1,0
5121107804,0,0,1,0
5121102407,0,0,0,1
5121097876,1,1,0,0
5121091676,0,0,1,0
5121089277,0,0,1,0
5121088473,0,0,1,0
5121086241,1,1,0,0
5121083427,1,1,0,0
5121082683,1,1,0,0
5121082076,0,0,1,0
5121078219,0,0,1,0
5121078198,0,0,1,0
5121077200,1,1,0,0
5121075502,0,0,1,0
5121075356,0,0,1,0
5121074482,1,1,0,0
5121070663,0,0,1,0
5121070463,0,0,0,1
5121066748,1,1,0,0
5121065707,1,1,0,0
5121065698,0,0,1,0
5121062823,0,0,1,0
5121060062,1,0,0,0
5121058365,1,1,0,0
5121058350,1,1,0,0
5121055820,0,0,1,0
5121054224,0,0,1,0
5121050375,0,0,1,0
5121049056,0,0,1,0
5121048250,0,0,1,0
5122614919,0,0,1,0
5122614678,1,1,0,0
5122614652,1,1,0,0
5122611452,1,1,0,0
5122611110,0,0,1,0
5122611092,1,1,0,0
5122610977,1,1,0,0
5122610262,1,1,0,0
5122609438,0,0,1,0
5122608934,1,1,0,0
5122608860,0,0,1,0
5122608686,0,0,0,1
5122607704,0,0,1,0
5122607664,0,0,1,0
5122607638,1,1,0,0
5122607521,0,0,1,0
5122607198,0,0,1,0
5122606701,0,0,1,0
5122606601,0,0,1,0
5122606522,0,0,1,0
5122606063,0,0,1,0
5122605853,1,1,0,0
5122605098,1,1,0,0
5122603662,0,0,1,0
5122601900,0,0,1,0
5122601280,1,1,0,0
5122600246,0,0,1,0
5122597853,0,0,1,0
5122597086,0,0,1,0
5122593609,1,1,0,0
5122593268,0,0,1,0
5122589682,0,0,1,0
5122588460,0,0,1,0
5122588335,1,1,0,0
5122587073,1,1,0,0
5122587043,1,1,0,0
5122586444,0,0,1,0
5122585556,0,0,1,0
5122585401,0,0,1,0
5122585182,1,1,0,0
5122583864,1,1,0,0
5122582977,0,0,1,0
5122582636,0,0,1,0
5122582297,0,0,1,0
5122582269,0,0,1,0
5122580746,0,0,1,0
5122580480,1,1,0,0
5122580082,0,0,1,0
5122580039,0,0,1,0
5122579738,0,0,1,0
5122579412,0,0,1,0
5122579094,1,1,0,0
5122578764,0,0,1,0
5122577523,0,0,1,0
5122576898,0,0,1,0
5122576880,1,1,0,0
5122575925,1,1,0,0
5122574995,1,1,0,0
5122574904,0,0,1,0
5122574569,0,0,1,0
5122574263,0,0,1,0
5122574027,0,0,1,0
5122573771,0,0,1,0
5122573190,1,1,0,0
5122572644,1,1,0,0
5122571662,0,0,1,0
5122571102,0,0,1,0
5122569632,0,0,1,0
5122568734,0,0,1,0
5122568373,0,0,1,0
5122568072,0,0,1,0
5122567784,0,0,1,0
5122567766,0,0,1,0
5122567680,0,0,1,0
5122567267,0,0,1,0
5122565617,0,0,1,0
5122565164,0,0,1,0
5122565098,0,0,0,1
5122564639,0,0,1,0
5122563483,0,0,1,0
5122563205,1,1,0,0
5122562423,1,1,0,0
5122561974,0,0,1,0
5122561299,1,1,0,0
5122561273,1,1,0,0
5122561266,1,1,0,0
5122559355,0,0,1,0
5122557513,1,1,0,0
5122555367,0,0,1,0
5122554929,0,0,1,0
5122554327,1,1,0,0
5122551541,1,1,0,0
5122550890,0,0,1,0
5122548890,1,1,0,0
5122548255,1,1,0,0
5122546265,1,1,0,0
5122546175,1,1,0,0
5122545802,0,0,1,0
5122545586,1,1,0,0
5122545385,0,0,1,0
5122544927,1,1,0,0
5122542797,0,0,1,0
5122542439,0,0,1,0
5122542300,0,0,1,0
5122541581,1,1,0,0
5122541479,0,0,1,0
5122541404,0,0,1,0
5122539361,0,0,1,0
5122539164,0,0,1,0
5122538430,0,0,1,0
5122538190,0,0,0,1
5122538036,0,0,1,0
5122537583,1,1,0,0
5122537473,1,1,0,0
5122537255,0,0,1,0
5122536479,1,1,0,0
5122536142,1,1,0,0
5122536116,0,0,1,0
5122535718,0,0,1,0
5122535692,0,0,1,0
5122534176,0,0,0,1
5122533607,1,1,0,0
5122533067,0,0,0,1
5122532155,0,0,1,0
5122531628,0,0,1,0
5122530732,0,0,0,1
5122530008,0,0,1,0
5122526564,1,1,0,0
5122525865,1,1,0,0
5122522677,0,0,1,0
5122522168,0,0,1,0
5122520104,1,1,0,0
5122519438,0,0,1,0
5122515930,0,0,1,0
5122515662,1,1,0,0
5122514097,1,1,0,0
5122513429,0,0,1,0
5122511871,0,0,1,0
5122509760,0,0,1,0
5122507844,0,0,1,0
5122507393,1,1,0,0
5122506915,1,1,0,0
5122505864,0,0,1,0
5122503205,0,0,1,0
5122502680,0,0,1,0
5122502063,0,0,1,0
5122501438,0,0,1,0
5122497274,1,1,0,0
5122497020,0,0,1,0
5122495101,0,0,1,0
5122494857,0,0,1,0
5122493334,0,0,1,0
5122493123,0,0,1,0
5122492524,1,1,0,0
5122491284,1,1,0,0
5122490005,0,0,1,0
5122488078,1,1,0,0
5122487857,0,0,1,0
5122487382,0,0,1,0
5122486134,1,1,0,0
5122484771,0,0,1,0
5122483762,1,1,0,0
5122483590,0,0,1,0
5122483263,0,0,1,0
5122482854,1,1,0,0
5122482454,0,0,1,0
5122480250,1,1,0,0
5122479606,0,0,1,0
5122477816,1,1,0,0
5122477529,1,1,0,0
5122476065,0,0,1,0
5122475392,1,1,0,0
5122475050,1,1,0,0
5122474944,0,0,1,0
5122474863,1,1,0,0
5122474710,1,1,0,0
5122471731,0,0,1,0
5122471680,1,1,0,0
5122470023,0,0,1,0
5122468853,0,0,1,0
5122467814,0,0,1,0
5122466988,0,0,1,0
5122465778,0,0,1,0
5122465172,0,0,1,0
5122464450,1,1,0,0
5122464068,0,0,1,0
5122461475,0,0,1,0
5122461440,0,0,1,0
5122459312,1,1,0,0
5122457207,1,1,0,0
5122456864,1,1,0,0
5122456713,1,1,0,0
5122456531,1,1,0,0
5122455309,1,1,0,0
5122453252,0,0,1,0
5122452789,0,0,1,0
5122452321,1,1,0,0
5122451734,0,0,1,0
5122450155,1,1,0,0
5122449901,1,1,0,0
5122446095,0,0,1,0
5122445531,1,1,0,0
5122444729,0,0,1,0
5122442032,0,0,1,0
5122441769,0,0,1,0
5122440885,0,0,1,0
5122439817,0,0,1,0
5122435930,0,0,1,0
5122435101,1,1,0,0
5122433308,1,1,0,0
5122432609,0,0,1,0
5122430606,0,0,1,0
5122428561,0,0,1,0
5122427615,0,0,1,0
5122426986,1,1,0,0
5122425786,0,0,1,0
5122424785,0,0,1,0
5122422632,0,0,1,0
5122421668,0,0,1,0
5122421433,0,0,1,0
5122421145,0,0,1,0
5122420901,0,0,1,0
5122420750,0,0,1,0
5122419779,0,0,1,0
5122419735,1,1,0,0
5122419272,1,1,0,0
5122418993,1,1,0,0
5122418155,0,0,1,0
5122418128,0,0,1,0
5122416874,1,1,0,0
5122412313,0,0,1,0
5122411841,0,0,1,0
5122411481,0,0,1,0
5122409950,1,1,0,0
5122409434,0,0,1,0
5122408987,1,1,0,0
5122407116,1,1,0,0
5122406266,0,0,1,0
5122404828,1,1,0,0
5122401443,0,0,1,0
5122400481,1,1,0,0
5122399071,0,0,1,0
5122398455,1,1,0,0
5122397010,1,1,0,0
5122396897,1,1,0,0
5122395460,1,1,0,0
5122393833,0,0,1,0
5122392656,1,1,0,0
5122392121,1,1,0,0
5122391830,0,0,1,0
5122391319,1,1,0,0
5122391296,1,1,0,0
5122389323,0,0,1,0
5122389180,1,1,0,0
5122388527,0,0,1,0
5122388207,0,0,1,0
5122388117,0,0,1,0
5122387489,0,0,1,0
5122384991,1,1,0,0
5122383101,1,1,0,0
5122380762,0,0,1,0
5122379259,0,0,1,0
5122378607,0,0,1,0
5122378453,0,0,1,0
5122378043,0,0,1,0
5122377696,0,0,1,0
5122376412,1,1,0,0
5122376084,1,1,0,0
5122374796,1,1,0,0
5122374048,1,1,0,0
5122373759,1,1,0,0
5122372320,0,0,1,0
5122370299,0,0,1,0
5122369336,0,0,1,0
5122368801,0,0,1,0
5122367243,0,0,1,0
5122367069,0,0,1,0
5122366607,1,1,0,0
5122366448,1,1,0,0
5122365848,0,0,1,0
5122365829,1,1,0,0
5122363184,1,1,0,0
5122362499,1,1,0,0
5122361049,0,0,1,0
5122360421,0,0,1,0
5122360166,0,0,1,0
5122360008,0,0,1,0
5122358077,0,0,1,0
5122357865,0,0,1,0
5122356444,0,0,1,0
5122354844,1,1,0,0
5122354452,0,0,1,0
5122352547,0,0,1,0
5122349934,0,0,1,0
5122347612,1,1,0,0
5122347088,1,1,0,0
5122346745,0,0,1,0
5122346738,1,0,0,0
5122346074,0,0,1,0
5122345838,0,0,1,0
5122345467,1,1,0,0
5122345422,0,0,1,0
5122345297,0,0,1,0
5122345089,1,1,0,0
5122344442,0,0,0,1
5122343231,0,0,1,0
5122343070,1,0,0,0
5122342657,0,0,1,0
5122342560,1,1,0,0
5122342234,0,0,1,0
5122341214,0,0,1,0
5122341143,1,1,0,0
5122340849,0,0,1,0
5122340742,1,1,0,0
5122340481,1,1,0,0
5122340479,1,1,0,0
5122340450,1,1,0,0
5122340383,0,0,1,0
5122338465,0,0,1,0
5122338401,0,0,0,1
5122338396,1,1,0,0
5122336542,0,0,1,0
5122335983,1,1,0,0
5122335851,1,1,0,0
5122334338,0,0,1,0
5122332654,0,0,1,0
5122331625,1,1,0,0
5122330211,0,0,1,0
5122329758,0,0,1,0
5122321871,0,0,1,0
5122318801,1,1,0,0
5122317271,0,0,1,0
5122313652,0,0,1,0
5122310902,1,1,0,0
5122310364,1,1,0,0
5122307604,0,0,1,0
5122302496,0,0,1,0
5122301298,0,0,1,0
5122300990,1,1,0,0
5122300600,0,0,1,0
5122299067,0,0,1,0
5122295782,0,0,1,0
5122295741,0,0,1,0
5122295628,0,0,1,0
5122293352,0,0,1,0
5122284866,0,0,1,0
5122278407,0,0,1,0
5122277103,1,1,0,0
5122274130,0,0,1,0
5122273271,0,0,1,0
5122271739,1,1,0,0
5122271591,0,0,1,0
5122271402,0,0,1,0
5122270255,0,0,1,0
5122268187,1,1,0,0
5122267485,1,1,0,0
5122266882,0,0,1,0
5122262485,1,1,0,0
5122261538,1,1,0,0
5122260402,1,1,0,0
5122257719,0,0,1,0
5122257172,0,0,1,0
5122257064,1,1,0,0
5122257030,1,1,0,0
5122256447,0,0,1,0
5122256431,0,0,1,0
5122254879,1,1,0,0
5122253361,1,1,0,0
5122253195,0,0,1,0
5122252073,0,0,1,0
5122242723,0,0,1,0
5122242615,0,0,1,0
5122241078,0,0,1,0
5122240956,1,1,0,0
5122237300,0,0,1,0
5122237190,0,0,1,0
5122236353,1,1,0,0
5122235506,0,0,1,0
5122234208,0,0,1,0
5122232910,0,0,1,0
5122232738,0,0,1,0
5122232721,1,1,0,0
5122231674,0,0,1,0
5122231310,1,1,0,0
5122229746,0,0,1,0
5122229170,0,0,1,0
5122227715,1,1,0,0
5122226329,0,0,1,0
5122226141,1,1,0,0
5122225458,0,0,1,0
5122225362,0,0,1,0
5122224812,0,0,1,0
5122224142,1,1,0,0
5122224135,0,0,1,0
5122223338,1,1,0,0
5122223266,0,0,1,0
5122221466,0,0,1,0
5122220943,0,0,1,0
5122219957,0,0,1,0
5122219810,1,1,0,0
5122218623,1,1,0,0
5122218336,0,0,1,0
5122214298,0,0,1,0
5122209923,0,0,1,0
5122209662,0,0,1,0
5122207088,0,0,1,0
5122206815,1,1,0,0
5122206712,1,1,0,0
5122206390,1,1,0,0
5122206140,0,0,1,0
5122204871,1,1,0,0
5122204239,0,0,1,0
5122203991,1,1,0,0
5122203080,1,1,0,0
5122202408,1,1,0,0
5122198769,0,0,1,0
5122197433,0,0,1,0
5122197333,1,1,0,0
5122196647,1,1,0,0
5122196454,0,0,1,0
5122191786,0,0,1,0
5122191206,0,0,1,0
5122191122,0,0,1,0
5122190125,1,1,0,0
5122189753,0,0,1,0
5122189663,1,1,0,0
5122186931,0,0,1,0
5122184917,0,0,1,0
5122182986,0,0,1,0
5122180931,0,0,1,0
5122179112,0,0,1,0
5122177732,0,0,1,0
5122176983,0,0,1,0
5122175965,0,0,1,0
5122174216,0,0,1,0
5122172753,1,1,0,0
5122170441,1,1,0,0
5122169102,0,0,1,0
5122166659,0,0,1,0
5122159037,0,0,1,0
5122156797,0,0,1,0
5122154883,0,0,1,0
5122154756,1,1,0,0
5122151900,1,1,0,0
5122147633,0,0,1,0
5122145498,0,0,1,0
5122144997,1,1,0,0
5122143817,0,0,1,0
5122143347,0,0,1,0
5122140686,0,0,1,0
5122139834,1,1,0,0
5122134384,0,0,1,0
5122131117,1,1,0,0
5122130088,0,0,1,0
5122129753,1,1,0,0
5122128309,0,0,1,0
5122126417,1,1,0,0
5122124975,1,1,0,0
5122123611,0,0,1,0
5122121399,0,0,1,0
5122121313,0,0,1,0
5122120590,1,1,0,0
5122120208,0,0,1,0
5122112069,0,0,0,1
5122106180,1,0,0,0
5122101245,0,0,1,0
5122098318,0,0,1,0
5122096742,1,1,0,0
5122096532,0,0,1,0
5122093030,0,0,1,0
5122092170,0,0,1,0
5122092109,1,1,0,0
5122091529,1,0,0,0
5122091434,0,0,1,0
5122087516,1,1,0,0
5122086651,0,0,1,0
5122085747,1,1,0,0
5122085189,0,0,1,0
5122083362,1,1,0,0
5122082801,1,0,0,0
5122081520,1,1,0,0
5122079602,1,1,0,0
5122078514,0,0,1,0
5122077458,1,1,0,0
5122077225,1,1,0,0
5122074243,1,1,0,0
5122071229,1,1,0,0
5122070458,0,0,1,0
5122066835,1,1,0,0
5122065646,1,1,0,0
5122064712,1,1,0,0
5122064527,0,0,1,0
5122064359,1,1,0,0
5122064333,1,1,0,0
5122062314,0,0,1,0
5122061222,0,0,1,0
5122056743,0,0,1,0
5122053744,1,1,0,0
5122047709,0,0,1,0
5122042313,0,0,1,0
5122042106,0,0,1,0
5122040530,0,0,1,0
5122040396,0,0,1,0
5122036639,0,0,0,1
5122032616,1,1,0,0
5122029167,0,0,1,0
5122026057,0,0,1,0
5122024905,1,1,0,0
5122024818,1,1,0,0
5122022077,1,1,0,0
5122014354,1,1,0,0
5122014010,0,0,1,0
5122006017,0,0,1,0
5122005859,1,1,0,0
5122004269,0,0,1,0
5122003917,0,0,1,0
5122002959,0,0,1,0
5121926478,0,0,1,0
5121926179,1,1,0,0
5121925434,0,0,1,0
5121925354,1,1,0,0
5121924943,0,0,0,1
5121924914,0,0,1,0
5121924881,0,0,1,0
5121922265,0,0,1,0
5121921808,0,0,1,0
5121921118,1,1,0,0
5121920169,1,1,0,0
5121919865,1,0,0,0
5121919714,0,0,1,0
5121919689,1,0,0,0
5121919587,1,0,0,0
5121919523,0,0,1,0
5121918467,1,0,0,0
5121918387,0,0,1,0
5121918297,1,1,0,0
5121917684,1,1,0,0
5121917550,0,0,1,0
5121917472,1,0,0,0
5121916736,1,1,0,0
5121916507,1,1,0,0
5121916454,1,1,0,0
5121916403,0,0,1,0
5121916284,1,1,0,0
5121916265,0,0,1,0
5121916224,0,0,0,1
5121916130,0,0,1,0
5121915299,0,0,1,0
5121914988,1,0,0,0
5121914962,1,1,0,0
5121914929,0,0,1,0
5121914342,0,0,1,0
5121914321,1,0,0,0
5121913964,1,1,0,0
5121913642,0,0,1,0
5121913547,0,0,1,0
5121913524,0,0,1,0
5121913304,0,0,1,0
5121912654,1,1,0,0
5121912491,0,0,1,0
5121912364,0,0,1,0
5121912096,0,0,1,0
5121912073,0,0,1,0
5121911326,0,0,1,0
5121911247,0,0,1,0
5121910992,0,0,1,0
5121910850,0,0,1,0
5121910223,0,0,1,0
5121909981,0,0,1,0
5121909867,1,1,0,0
5121909607,1,1,0,0
5121909482,0,0,1,0
5121909141,0,0,1,0
5121909131,0,0,1,0
5121908642,1,1,0,0
5121908269,1,1,0,0
5121907520,0,0,1,0
5121907320,0,0,1,0
5121905446,0,0,0,1
5121905214,1,1,0,0
5121905068,1,1,0,0
5121904888,1,1,0,0
5121904518,1,0,0,0
5121904469,0,0,0,1
5121904424,1,0,0,0
5121904419,1,1,0,0
5121904275,0,0,0,1
5121904090,0,0,1,0
5121903728,0,0,1,0
